state,state_fips,zip_code,brnd_name,gnrc_name,totl_day_sply,totl_drg_cost
GA,13,"30096",Trintellix,"Vortioxetine Hydrobromide",600,8312.45
IN,18,"46368",Trintellix,"Vortioxetine Hydrobromide",1020,13735.47
MD,24,"21629",Trintellix,"Vortioxetine Hydrobromide",672,9797.39
NC,37,"28601",Trintellix,"Vortioxetine Hydrobromide",330,4581.6
OR,41,"97292",Trintellix,"Vortioxetine Hydrobromide",815,13108.15
NE,31,"68114",Trintellix,"Vortioxetine Hydrobromide",1706,23820.14
OK,40,"73401",Trintellix,"Vortioxetine Hydrobromide",1168,15330.2
MS,28,"38821",Trintellix,"Vortioxetine Hydrobromide",720,10043.09
NC,37,"28114",Trintellix,"Vortioxetine Hydrobromide",450,6248.02
PA,42,"15217",Trintellix,"Vortioxetine Hydrobromide",978,21894.58
KS,20,"67214",Trintellix,"Vortioxetine Hydrobromide",564,7954.09
KY,21,"42001",Trintellix,"Vortioxetine Hydrobromide",2310,33566.96
PA,42,"17602",Trintellix,"Vortioxetine Hydrobromide",450,5777.31
PA,42,"15237",Trintellix,"Vortioxetine Hydrobromide",450,6149.64
SC,45,"29568",Trintellix,"Vortioxetine Hydrobromide",1260,15809.54
NY,36,"10029",Trintellix,"Vortioxetine Hydrobromide",1779,31565.24
PR,72,"00927",Trintellix,"Vortioxetine Hydrobromide",600,8134.3
OH,39,"45011",Trintellix,"Vortioxetine Hydrobromide",1650,23571.7
CT,09,"06851",Trintellix,"Vortioxetine Hydrobromide",1446,18958.38
MN,27,"55082",Trintellix,"Vortioxetine Hydrobromide",414,5904.43
NC,37,"28501",Trintellix,"Vortioxetine Hydrobromide",1324,17456.86
NH,33,"03301",Trintellix,"Vortioxetine Hydrobromide",506,6956.34
UT,49,"84041",Trintellix,"Vortioxetine Hydrobromide",360,4719.36
KY,21,"41635",Trintellix,"Vortioxetine Hydrobromide",1770,24369.53
NY,36,"14009",Trintellix,"Vortioxetine Hydrobromide",510,6660.51
NC,37,"27909",Trintellix,"Vortioxetine Hydrobromide",720,10143.12
FL,12,"33952",Trintellix,"Vortioxetine Hydrobromide",578,7412.82
GA,13,"30605",Trintellix,"Vortioxetine Hydrobromide",360,5061.74
AL,01,"36304",Trintellix,"Vortioxetine Hydrobromide",3165,44135.12
FL,12,"33183",Trintellix,"Vortioxetine Hydrobromide",5983,82751.29
MN,27,"55110",Trintellix,"Vortioxetine Hydrobromide",792,11141.45
NJ,34,"07047",Trintellix,"Vortioxetine Hydrobromide",364,5256.32
TX,48,"78249",Trintellix,"Vortioxetine Hydrobromide",810,10464.23
FL,12,"33902",Trintellix,"Vortioxetine Hydrobromide",840,12028.78
NY,36,"14701",Trintellix,"Vortioxetine Hydrobromide",1410,19566.12
GA,13,"30503",Trintellix,"Vortioxetine Hydrobromide",600,8483.95
MO,29,"63010",Trintellix,"Vortioxetine Hydrobromide",360,5127.3
CT,09,"06360",Trintellix,"Vortioxetine Hydrobromide",420,5278.85
NC,37,"28457",Trintellix,"Vortioxetine Hydrobromide",780,10974.02
PA,42,"19148",Trintellix,"Vortioxetine Hydrobromide",556,7697.1
NY,36,"10001",Trintellix,"Vortioxetine Hydrobromide",390,5003.51
MI,26,"48415",Trintellix,"Vortioxetine Hydrobromide",540,6753.89
WA,53,"97756",Trintellix,"Vortioxetine Hydrobromide",930,12433.59
NY,36,"10965",Trintellix,"Vortioxetine Hydrobromide",420,5813.02
NC,37,"28219",Trintellix,"Vortioxetine Hydrobromide",540,7542.08
NY,36,"11235",Trintellix,"Vortioxetine Hydrobromide",360,4635.6
NY,36,"14432",Trintellix,"Vortioxetine Hydrobromide",1905,26092.48
CA,06,"90212",Trintellix,"Vortioxetine Hydrobromide",728,10355.33
CA,06,"94551",Trintellix,"Vortioxetine Hydrobromide",1470,19701.88
TX,48,"78660",Trintellix,"Vortioxetine Hydrobromide",508,7372.74
NC,37,"28601",Trintellix,"Vortioxetine Hydrobromide",2430,33954.4
TN,47,"37244",Trintellix,"Vortioxetine Hydrobromide",330,4553.67
CA,06,"94941",Trintellix,"Vortioxetine Hydrobromide",540,7491.31
CA,06,"90241",Trintellix,"Vortioxetine Hydrobromide",990,12894.78
CA,06,"91202",Trintellix,"Vortioxetine Hydrobromide",3780,52550.92
NY,36,"19195",Trintellix,"Vortioxetine Hydrobromide",420,5894.1
CA,06,"90045",Trintellix,"Vortioxetine Hydrobromide",420,5652.91
NY,36,"92123",Trintellix,"Vortioxetine Hydrobromide",330,4278.54
FL,12,"32778",Trintellix,"Vortioxetine Hydrobromide",1410,19831.92
NY,36,"14642",Trintellix,"Vortioxetine Hydrobromide",690,9705.63
NM,35,"87109",Trintellix,"Vortioxetine Hydrobromide",360,4767.26
OK,40,"73189",Trintellix,"Vortioxetine Hydrobromide",510,7179.19
OH,39,"44718",Trintellix,"Vortioxetine Hydrobromide",364,5242.71
PA,42,"19610",Trintellix,"Vortioxetine Hydrobromide",1713,23254.65
MI,26,"49503",Trintellix,"Vortioxetine Hydrobromide",390,5484.24
FL,12,"33455",Trintellix,"Vortioxetine Hydrobromide",1635,22771.33
LA,22,"71111",Trintellix,"Vortioxetine Hydrobromide",390,5093.27
MO,29,"63131",Trintellix,"Vortioxetine Hydrobromide",322,4498.2
CT,09,"06033",Trintellix,"Vortioxetine Hydrobromide",1080,14574.52
MS,28,"39760",Trintellix,"Vortioxetine Hydrobromide",355,4795.04
VA,51,"24016",Trintellix,"Vortioxetine Hydrobromide",1110,14639.89
LA,22,"70501",Trintellix,"Vortioxetine Hydrobromide",900,12156.92
NY,36,"14228",Trintellix,"Vortioxetine Hydrobromide",5160,66759.57
MI,26,"49036",Trintellix,"Vortioxetine Hydrobromide",388,6479.23
MN,27,"55369",Trintellix,"Vortioxetine Hydrobromide",510,10317.29
FL,12,"32231",Trintellix,"Vortioxetine Hydrobromide",510,6894.69
FL,12,"33139",Trintellix,"Vortioxetine Hydrobromide",390,5540.73
NC,37,"27707",Trintellix,"Vortioxetine Hydrobromide",960,13355.48
MI,26,"48071",Trintellix,"Vortioxetine Hydrobromide",690,9156.78
MA,25,"02451",Trintellix,"Vortioxetine Hydrobromide",1230,16626.89
NC,37,"28054",Trintellix,"Vortioxetine Hydrobromide",2246,32102.93
NC,37,"28401",Trintellix,"Vortioxetine Hydrobromide",2700,36995.55
VA,51,"22603",Trintellix,"Vortioxetine Hydrobromide",724,9811.22
FL,12,"33305",Trintellix,"Vortioxetine Hydrobromide",1020,14117
TX,48,"77984",Trintellix,"Vortioxetine Hydrobromide",648,9116.91
CA,06,"93465",Trintellix,"Vortioxetine Hydrobromide",600,9182.92
TX,48,"77377",Trintellix,"Vortioxetine Hydrobromide",390,5536.83
CO,08,"81504",Trintellix,"Vortioxetine Hydrobromide",420,5534.92
FL,12,"33161",Trintellix,"Vortioxetine Hydrobromide",540,8373.54
TX,48,"79765",Trintellix,"Vortioxetine Hydrobromide",690,10196.28
MO,29,"64744",Trintellix,"Vortioxetine Hydrobromide",634,8845.4
FL,12,"33498",Trintellix,"Vortioxetine Hydrobromide",660,9296.33
CA,06,"90006",Trintellix,"Vortioxetine Hydrobromide",870,11729.65
NY,36,"14227",Trintellix,"Vortioxetine Hydrobromide",780,10778.28
FL,12,"32174",Trintellix,"Vortioxetine Hydrobromide",600,7845.33
TN,47,"37801",Trintellix,"Vortioxetine Hydrobromide",648,13175.62
IN,18,"47374",Trintellix,"Vortioxetine Hydrobromide",370,5413.78
TN,47,"37215",Trintellix,"Vortioxetine Hydrobromide",342,9271.51
IN,18,"46845",Trintellix,"Vortioxetine Hydrobromide",1138,15658.82
PA,42,"15401",Trintellix,"Vortioxetine Hydrobromide",750,9921.35
GA,13,"30012",Trintellix,"Vortioxetine Hydrobromide",723,10081.92
NY,36,"10001",Trintellix,"Vortioxetine Hydrobromide",540,14344.95
OH,39,"44702",Trintellix,"Vortioxetine Hydrobromide",372,5150.64
IN,18,"46544",Trintellix,"Vortioxetine Hydrobromide",364,7601.69
KY,21,"40059",Trintellix,"Vortioxetine Hydrobromide",1140,15419.42
MA,25,"01805",Trintellix,"Vortioxetine Hydrobromide",476,6903.78
OH,39,"44103",Trintellix,"Vortioxetine Hydrobromide",420,5671.29
FL,12,"33172",Trintellix,"Vortioxetine Hydrobromide",600,8167.87
NY,36,"11040",Trintellix,"Vortioxetine Hydrobromide",1590,21926.46
MI,26,"48101",Trintellix,"Vortioxetine Hydrobromide",390,5423.73
NY,36,"11576",Trintellix,"Vortioxetine Hydrobromide",1980,26131.21
KY,21,"04915",Trintellix,"Vortioxetine Hydrobromide",360,5027.9
CA,06,"90027",Trintellix,"Vortioxetine Hydrobromide",2580,36003.63
NC,37,"27612",Trintellix,"Vortioxetine Hydrobromide",330,4685.01
NC,37,"27313",Trintellix,"Vortioxetine Hydrobromide",238,3340.83
ND,38,"58103",Trintellix,"Vortioxetine Hydrobromide",1073,15055.01
TX,48,"76135",Trintellix,"Vortioxetine Hydrobromide",510,7083.39
LA,22,"70816",Trintellix,"Vortioxetine Hydrobromide",360,5090.66
NY,36,"12206",Trintellix,"Vortioxetine Hydrobromide",780,10410
CT,09,"06470",Trintellix,"Vortioxetine Hydrobromide",3930,55121.79
MA,25,"01801",Trintellix,"Vortioxetine Hydrobromide",570,7632.25
NJ,34,"08690",Trintellix,"Vortioxetine Hydrobromide",360,4812.99
IN,18,"46208",Trintellix,"Vortioxetine Hydrobromide",1415,19940.01
FL,12,"32501",Trintellix,"Vortioxetine Hydrobromide",870,12916.36
NC,37,"28659",Trintellix,"Vortioxetine Hydrobromide",630,8936.33
WI,55,"53214",Trintellix,"Vortioxetine Hydrobromide",1170,16396.85
ME,23,"04402",Trintellix,"Vortioxetine Hydrobromide",720,9754.99
OH,39,"46845",Trintellix,"Vortioxetine Hydrobromide",353,5069.65
CA,06,"90702",Trintellix,"Vortioxetine Hydrobromide",690,9581.39
MD,24,"21220",Trintellix,"Vortioxetine Hydrobromide",1050,13810.55
MI,26,"48104",Trintellix,"Vortioxetine Hydrobromide",1213,16608.08
NY,36,"10040",Trintellix,"Vortioxetine Hydrobromide",1500,20659.69
TN,47,"38401",Trintellix,"Vortioxetine Hydrobromide",660,8676.06
OH,39,"44122",Trintellix,"Vortioxetine Hydrobromide",778,9929.61
CA,06,"94022",Trintellix,"Vortioxetine Hydrobromide",147,3202.08
SC,45,"29601",Trintellix,"Vortioxetine Hydrobromide",990,12541.08
WI,55,"53226",Trintellix,"Vortioxetine Hydrobromide",1442,20463.67
PA,42,"17403",Trintellix,"Vortioxetine Hydrobromide",450,5826.98
TX,48,"78023",Trintellix,"Vortioxetine Hydrobromide",1800,24612.68
CA,06,"92025",Trintellix,"Vortioxetine Hydrobromide",360,5103.15
MI,26,"49008",Trintellix,"Vortioxetine Hydrobromide",2881,40290.49
CT,09,"06880",Trintellix,"Vortioxetine Hydrobromide",720,9426.28
IN,18,"48278",Trintellix,"Vortioxetine Hydrobromide",658,9421.84
LA,22,"70571",Trintellix,"Vortioxetine Hydrobromide",305,4309.85
CO,08,"80905",Trintellix,"Vortioxetine Hydrobromide",896,12530.76
NC,37,"27893",Trintellix,"Vortioxetine Hydrobromide",1862,31324.39
AL,01,"35218",Trintellix,"Vortioxetine Hydrobromide",344,4784.78
TN,47,"38103",Trintellix,"Vortioxetine Hydrobromide",660,8762.1
KY,21,"42701",Trintellix,"Vortioxetine Hydrobromide",1904,26171.52
CA,06,"94145",Trintellix,"Vortioxetine Hydrobromide",336,4770.6
TX,48,"78213",Trintellix,"Vortioxetine Hydrobromide",1020,14227.71
PA,42,"17201",Trintellix,"Vortioxetine Hydrobromide",1418,20036.73
CA,06,"94609",Trintellix,"Vortioxetine Hydrobromide",395,5656.48
NC,37,"28451",Trintellix,"Vortioxetine Hydrobromide",450,6330.23
IN,18,"46845",Trintellix,"Vortioxetine Hydrobromide",1020,14063.07
IA,19,"52732",Trintellix,"Vortioxetine Hydrobromide",452,6257.36
FL,12,"33764",Trintellix,"Vortioxetine Hydrobromide",690,9566.86
MS,28,"38655",Trintellix,"Vortioxetine Hydrobromide",1380,19979.36
WI,55,"53188",Trintellix,"Vortioxetine Hydrobromide",1450,20679.62
MO,29,"65101",Trintellix,"Vortioxetine Hydrobromide",323,4423.11
AR,05,"71822",Trintellix,"Vortioxetine Hydrobromide",818,11558.25
IA,19,"50703",Trintellix,"Vortioxetine Hydrobromide",810,11419.83
IN,18,"46203",Trintellix,"Vortioxetine Hydrobromide",1800,24862.97
MA,25,"01605",Trintellix,"Vortioxetine Hydrobromide",1028,14283.86
AZ,04,"85012",Trintellix,"Vortioxetine Hydrobromide",356,4926.01
PA,42,"18067",Trintellix,"Vortioxetine Hydrobromide",1914,26646.74
TN,47,"37615",Trintellix,"Vortioxetine Hydrobromide",3570,48758.4
OR,41,"97914",Trintellix,"Vortioxetine Hydrobromide",1860,25805.03
OH,39,"45505",Trintellix,"Vortioxetine Hydrobromide",1380,18437.87
VA,51,"24501",Trintellix,"Vortioxetine Hydrobromide",540,7540.95
IN,18,"46714",Trintellix,"Vortioxetine Hydrobromide",919,14273.12
VA,51,"22939",Trintellix,"Vortioxetine Hydrobromide",390,6079.92
KY,21,"45263",Trintellix,"Vortioxetine Hydrobromide",510,7181.54
DC,11,"20016",Trintellix,"Vortioxetine Hydrobromide",330,4418.91
SC,45,"29609",Trintellix,"Vortioxetine Hydrobromide",450,6355.35
NY,36,"11365",Trintellix,"Vortioxetine Hydrobromide",2460,33309.78
OH,39,"44143",Trintellix,"Vortioxetine Hydrobromide",780,10458.62
NY,36,"14432",Trintellix,"Vortioxetine Hydrobromide",1020,18534.82
TX,48,"77058",Trintellix,"Vortioxetine Hydrobromide",990,13362.24
FL,12,"33434",Trintellix,"Vortioxetine Hydrobromide",540,7216.09
MO,29,"63124",Trintellix,"Vortioxetine Hydrobromide",3454,47750.96
IL,17,"60435",Trintellix,"Vortioxetine Hydrobromide",510,7180.15
OH,39,"45255",Trintellix,"Vortioxetine Hydrobromide",540,7219.19
TN,47,"38016",Trintellix,"Vortioxetine Hydrobromide",540,7548.03
ND,38,"58122",Trintellix,"Vortioxetine Hydrobromide",390,5480.56
NY,36,"14623",Trintellix,"Vortioxetine Hydrobromide",1205,17122.87
CT,09,"06810",Trintellix,"Vortioxetine Hydrobromide",1260,17610.63
SD,46,"57262",Trintellix,"Vortioxetine Hydrobromide",936,13076.5
NY,36,"12110",Trintellix,"Vortioxetine Hydrobromide",570,7342.94
OH,39,"43606",Trintellix,"Vortioxetine Hydrobromide",1080,14933.97
MI,26,"48732",Trintellix,"Vortioxetine Hydrobromide",690,8873.59
FL,12,"33907",Trintellix,"Vortioxetine Hydrobromide",364,5216.9
OK,40,"74464",Trintellix,"Vortioxetine Hydrobromide",1140,15880.58
MS,28,"38632",Trintellix,"Vortioxetine Hydrobromide",390,4704.39
AL,01,"36693",Trintellix,"Vortioxetine Hydrobromide",870,11747.11
PA,42,"18411",Trintellix,"Vortioxetine Hydrobromide",192,2890.58
NY,36,"14120",Trintellix,"Vortioxetine Hydrobromide",1410,18450.57
MN,27,"55432",Trintellix,"Vortioxetine Hydrobromide",360,4879.72
FL,12,"32935",Trintellix,"Vortioxetine Hydrobromide",1200,15929.14
NY,36,"10918",Trintellix,"Vortioxetine Hydrobromide",390,5295.8
MO,29,"63376",Trintellix,"Vortioxetine Hydrobromide",450,6390.7
MI,26,"48867",Trintellix,"Vortioxetine Hydrobromide",2790,38605.31
SD,46,"57701",Trintellix,"Vortioxetine Hydrobromide",330,4685.01
VA,51,"23452",Trintellix,"Vortioxetine Hydrobromide",2338,31275.07
OH,39,"44145",Trintellix,"Vortioxetine Hydrobromide",335,4956.35
CO,08,"80122",Trintellix,"Vortioxetine Hydrobromide",750,10388.38
TN,47,"38117",Trintellix,"Vortioxetine Hydrobromide",1125,15462.97
CA,06,"92354",Trintellix,"Vortioxetine Hydrobromide",405,5776.35
NC,37,"28516",Trintellix,"Vortioxetine Hydrobromide",387,5381.17
FL,12,"32224",Trintellix,"Vortioxetine Hydrobromide",1170,15593.87
IA,19,"50248",Trintellix,"Vortioxetine Hydrobromide",366,5356.8
CA,06,"95670",Trintellix,"Vortioxetine Hydrobromide",394,5442.5
OH,39,"45255",Trintellix,"Vortioxetine Hydrobromide",1410,19106.29
LA,22,"71315",Trintellix,"Vortioxetine Hydrobromide",1694,22393.95
GA,13,"30677",Trintellix,"Vortioxetine Hydrobromide",1050,14179.03
MI,26,"48864",Trintellix,"Vortioxetine Hydrobromide",470,6792.14
OH,39,"46856",Trintellix,"Vortioxetine Hydrobromide",517,7642.65
TX,48,"77505",Trintellix,"Vortioxetine Hydrobromide",311,4431.73
TX,48,"78681",Trintellix,"Vortioxetine Hydrobromide",1620,20327.22
TX,48,"78411",Trintellix,"Vortioxetine Hydrobromide",840,11753.83
CA,06,"94131",Trintellix,"Vortioxetine Hydrobromide",660,9251.48
GA,13,"30030",Trintellix,"Vortioxetine Hydrobromide",990,13875.49
TN,47,"38501",Trintellix,"Vortioxetine Hydrobromide",1260,16745.53
CA,06,"92423",Trintellix,"Vortioxetine Hydrobromide",600,8199.18
FL,12,"33029",Trintellix,"Vortioxetine Hydrobromide",1320,17232.06
RI,44,"02842",Trintellix,"Vortioxetine Hydrobromide",487,6678.41
MI,26,"48910",Trintellix,"Vortioxetine Hydrobromide",450,6223.37
AL,01,"35901",Trintellix,"Vortioxetine Hydrobromide",210,1564.07
PA,42,"19034",Trintellix,"Vortioxetine Hydrobromide",2501,34300.38
CO,08,"80220",Trintellix,"Vortioxetine Hydrobromide",360,4780.32
NJ,34,"08401",Trintellix,"Vortioxetine Hydrobromide",480,6431.78
FL,12,"33012",Trintellix,"Vortioxetine Hydrobromide",390,5263.37
NJ,34,"07067",Trintellix,"Vortioxetine Hydrobromide",420,5776.99
OH,39,"44070",Trintellix,"Vortioxetine Hydrobromide",456,6586.46
NJ,34,"14267",Trintellix,"Vortioxetine Hydrobromide",974,13093.71
CA,06,"95076",Trintellix,"Vortioxetine Hydrobromide",845,11740.16
NC,37,"27030",Trintellix,"Vortioxetine Hydrobromide",390,5265.74
FL,12,"33781",Trintellix,"Vortioxetine Hydrobromide",1350,18838.5
GA,13,"30076",Trintellix,"Vortioxetine Hydrobromide",390,5606.67
NJ,34,"07701",Trintellix,"Vortioxetine Hydrobromide",990,12760.5
VT,50,"05201",Trintellix,"Vortioxetine Hydrobromide",713,10148.89
AR,05,"71913",Trintellix,"Vortioxetine Hydrobromide",756,11130.41
MI,26,"48092",Trintellix,"Vortioxetine Hydrobromide",1350,18592.18
WV,54,"25309",Trintellix,"Vortioxetine Hydrobromide",330,4326.52
TX,48,"77584",Trintellix,"Vortioxetine Hydrobromide",360,4780.32
MI,26,"48506",Trintellix,"Vortioxetine Hydrobromide",750,10459.79
NY,36,"12180",Trintellix,"Vortioxetine Hydrobromide",1050,15133.95
NV,32,"89106",Trintellix,"Vortioxetine Hydrobromide",1013,14116.38
NY,36,"11787",Trintellix,"Vortioxetine Hydrobromide",540,7531.43
VA,51,"23455",Trintellix,"Vortioxetine Hydrobromide",518,7394.32
MA,25,"02360",Trintellix,"Vortioxetine Hydrobromide",450,6221.1
NJ,34,"07601",Trintellix,"Vortioxetine Hydrobromide",1115,14984.78
AL,01,"36801",Trintellix,"Vortioxetine Hydrobromide",960,13265.64
KY,21,"40743",Trintellix,"Vortioxetine Hydrobromide",990,13498.85
MI,26,"48080",Trintellix,"Vortioxetine Hydrobromide",540,7501.08
VA,51,"23451",Trintellix,"Vortioxetine Hydrobromide",656,8927.48
MA,25,"01420",Trintellix,"Vortioxetine Hydrobromide",1100,15599.51
KY,21,"60677",Trintellix,"Vortioxetine Hydrobromide",930,12870.94
PA,42,"19125",Trintellix,"Vortioxetine Hydrobromide",360,6917.82
CA,06,"93216",Trintellix,"Vortioxetine Hydrobromide",321,4483.96
WV,54,"26505",Trintellix,"Vortioxetine Hydrobromide",840,11889.6
NC,37,"28078",Trintellix,"Vortioxetine Hydrobromide",1693,22098.27
TN,47,"38301",Trintellix,"Vortioxetine Hydrobromide",1244,17277.58
WI,55,"53215",Trintellix,"Vortioxetine Hydrobromide",322,4747.43
OH,39,"43130",Trintellix,"Vortioxetine Hydrobromide",360,4719.36
NC,37,"27030",Trintellix,"Vortioxetine Hydrobromide",2160,30150.67
OK,40,"73132",Trintellix,"Vortioxetine Hydrobromide",513,7392.18
PA,42,"15240",Trintellix,"Vortioxetine Hydrobromide",690,9510.53
DC,11,"20060",Trintellix,"Vortioxetine Hydrobromide",510,7091.13
CA,06,"90292",Trintellix,"Vortioxetine Hydrobromide",330,4661.14
ID,16,"83404",Trintellix,"Vortioxetine Hydrobromide",758,10435.26
ID,16,"83404",Trintellix,"Vortioxetine Hydrobromide",374,4935.55
CO,08,"26504",Trintellix,"Vortioxetine Hydrobromide",1459,20456.8
OH,39,"45267",Trintellix,"Vortioxetine Hydrobromide",367,4858.75
CA,06,"94145",Trintellix,"Vortioxetine Hydrobromide",584,7808.45
NY,36,"14086",Trintellix,"Vortioxetine Hydrobromide",330,4589.42
IA,19,"52406",Trintellix,"Vortioxetine Hydrobromide",951,13412.81
MA,25,"02339",Trintellix,"Vortioxetine Hydrobromide",3120,41979.21
NY,36,"14226",Trintellix,"Vortioxetine Hydrobromide",4341,58316.67
IL,17,"60515",Trintellix,"Vortioxetine Hydrobromide",810,11274.31
GA,13,"31701",Trintellix,"Vortioxetine Hydrobromide",510,7152.53
MO,29,"65401",Trintellix,"Vortioxetine Hydrobromide",600,8395.63
IN,18,"47150",Trintellix,"Vortioxetine Hydrobromide",1740,23917.57
ID,16,"83703",Trintellix,"Vortioxetine Hydrobromide",1455,20052.18
TN,47,"38133",Trintellix,"Vortioxetine Hydrobromide",900,11519.88
WA,53,"98221",Trintellix,"Vortioxetine Hydrobromide",3102,41135.18
CA,06,"95670",Trintellix,"Vortioxetine Hydrobromide",322,4659.69
IN,18,"46077",Trintellix,"Vortioxetine Hydrobromide",175,2547
NY,36,"13031",Trintellix,"Vortioxetine Hydrobromide",690,11470.66
IN,18,"46250",Trintellix,"Vortioxetine Hydrobromide",611,8559.45
NE,31,"68803",Trintellix,"Vortioxetine Hydrobromide",168,3174.19
OH,39,"44410",Trintellix,"Vortioxetine Hydrobromide",510,7224.37
NY,36,"14150",Trintellix,"Vortioxetine Hydrobromide",720,9975.86
TX,48,"75460",Trintellix,"Vortioxetine Hydrobromide",1682,23187.98
OH,39,"44106",Trintellix,"Vortioxetine Hydrobromide",810,11239.18
PA,42,"16801",Trintellix,"Vortioxetine Hydrobromide",2970,40757.08
MN,27,"55416",Trintellix,"Vortioxetine Hydrobromide",1160,16052.51
TN,47,"37614",Trintellix,"Vortioxetine Hydrobromide",2255,31149.7
TX,48,"77584",Trintellix,"Vortioxetine Hydrobromide",330,4735.61
NJ,34,"08103",Trintellix,"Vortioxetine Hydrobromide",2340,30774.3
OH,39,"43017",Trintellix,"Vortioxetine Hydrobromide",1611,22560.24
OK,40,"77539",Trintellix,"Vortioxetine Hydrobromide",510,7252.36
TN,47,"37857",Trintellix,"Vortioxetine Hydrobromide",330,4692.38
PA,42,"15241",Trintellix,"Vortioxetine Hydrobromide",592,7838.09
NY,36,"14701",Trintellix,"Vortioxetine Hydrobromide",360,4792.44
IN,18,"47130",Trintellix,"Vortioxetine Hydrobromide",1023,14238.53
IL,17,"62650",Trintellix,"Vortioxetine Hydrobromide",586,8195.1
VA,51,"24073",Trintellix,"Vortioxetine Hydrobromide",597,8407.86
ND,38,"58418",Trintellix,"Vortioxetine Hydrobromide",390,5464.59
TN,47,"37909",Trintellix,"Vortioxetine Hydrobromide",600,7792.64
TX,48,"77512",Trintellix,"Vortioxetine Hydrobromide",1425,19870.18
IA,19,"50217",Trintellix,"Vortioxetine Hydrobromide",290,13499.5
LA,22,"75312",Trintellix,"Vortioxetine Hydrobromide",360,4969.96
GA,13,"30012",Trintellix,"Vortioxetine Hydrobromide",1285,17942.14
IA,19,"50208",Trintellix,"Vortioxetine Hydrobromide",1116,15523.32
MI,26,"48198",Trintellix,"Vortioxetine Hydrobromide",5251,72258.7
NJ,34,"08055",Trintellix,"Vortioxetine Hydrobromide",1140,14838.22
FL,12,"32901",Trintellix,"Vortioxetine Hydrobromide",224,3294.97
CA,06,"93257",Trintellix,"Vortioxetine Hydrobromide",3870,50721.39
ID,16,"83712",Trintellix,"Vortioxetine Hydrobromide",690,9425.57
KY,21,"40059",Trintellix,"Vortioxetine Hydrobromide",1140,15589.81
IL,17,"61342",Trintellix,"Vortioxetine Hydrobromide",211,3078.05
